25217,2021-04-10 12:38:52,maisenzamutor, speeoamo che rendano obbligatorio il vaccino e che ti dia effetti collaterali ma solo a te imbecille ci sono 500 morti al giorno e siete ancora li a dire cretinate sui vaccini obbligatorio a tutti con obbligo di presentare i documenti,0
25273,2021-04-10 11:04:08,matteorenxit, il vaccino funziona per soli 5 mesi dunque avoja a vaccini ,0
25262,2021-04-10 11:16:29,valedest93,avete veramente rotto il cazzo togliamo i nomi ai vaccini diventino vaccino 1 vaccino 2 etc se ne illustrino gli effetti collaterali e benefici al ricevente e stop sta diventando una barzelletta ,0
25263,2021-04-10 11:16:11,emilioberettaf1,vaccini anziani al sicuro il governo accelera 3 milioni di dosi in dieci giorni rep da militare ,0
25264,2021-04-10 11:11:49,dany303p, niente vaccino i miei anticorpi funzionano benissimo tra l altro questi vaccini oltre che pericolosi neanche funzionano ,0
25268,2021-04-10 11:08:56,maddalenagiorg3,l ema per chi fosse colpito da trombosi post vaccino si consiglia di rivolgersi a un medico ,0
25269,2021-04-10 11:08:19,nuovaferrara,i partecipanti sono stati divisi in tre gruppi nessuno di loro sa cosa gli viene iniettato vaccino placebo o doppia dose si andra avanti per due anni reithera vaccini covid ferrara ,0
25257,2021-04-10 11:27:19,marcoleofrigio,coronavirus ultime notizie in tempo reale media usa nessun legame provato fra vaccino j amp amp j e trombosi ma l ema avvia revisione ,0
25276,2021-04-10 10:59:32,ilgiust21088415,ora che le dosi bene o male ci sono serve accelerare ora e il momento ci siamo fracassati le palle di stare chiusi in casa come i ratti non ci sono scuse figliuolo vaccini vaccinazioni vaccino covid19 covid_19,0
25277,2021-04-10 10:55:01,ritarimix,oggi il mio farmacista intrattenendosi amabilmente al telefono consigliava il suo interlocutore di non fare l astrazeneca perche rischioso amp imprevedibile in puglia 1 su 2 rifiutano il vaccino di cui il 30 sanitari ma 1su5 salta la fila gli altri speriamodio vaccini,0
25280,2021-04-10 10:46:26,irispiccam, in lombardia nemmeno il vaccino anti influenzale son riuscita a fare ma se li bevono i vaccini ,0
25281,2021-04-10 10:45:21,waltergianno, covid19 vaccino johnsonjohnson e trombosi ci sono novita dagli usa leggi 10aprile coronavirus covid ,0
25282,2021-04-10 10:44:17,activnews24,vaccini le persone che hanno gia ricevuto una prima somministrazione potranno completare il ciclo vaccinale col medesimo vaccino lo stabilisce un ordinanza firmata dal commissario per l emergenza covid_19 francesco paolo figliuolo 10aprile,0
25283,2021-04-10 10:43:02,rep_bologna,guida ai vaccini in emilia romagna mappa dei centri tipi di vaccino e categorie orari numeri utili e prenotazioni di alessia ripani aggiornamento delle 10 33 ,0
25284,2021-04-10 10:36:30,miche27052003,insegnante morta a due settimane dal vaccino l autopsia conferma la trombosi  genova 24  ,0
25292,2021-04-10 10:24:00,l_economia,il vaccino anti covid di astrazeneca e le correlazioni con i rari casi di trombosi segnalati in vari paesi specie tra le donne piu giovani sono al centro delle ulteriori indagini che sta conducendo l ema ,0
25258,2021-04-10 11:25:58,marengoenrico, che al posto di produrre tanti vaccini di cui abbiamo carenza stiamo buttando soldi in un vaccino che non ha niente di piu degli altri ,0
25219,2021-04-10 12:36:38,iodicec,finalmente e stato pubblicato un chiaro calendario delle categorie da vaccinare io rientro nella categoria quelli che possono morire vaccini vaccinicovid vaccino vaccinoanticovid vaccinazione lockdown lockdown2021 covid19 covid speranzadimettiti pianovaccinazioni,0
25237,2021-04-10 12:01:11,corrierecitta,trombosi e vaccino johnson amp johnson per la fda nessuna correlazione le ultime novita sui casi sospetti ,0
25220,2021-04-10 12:35:24,needmendess, pochi vaccini colpa dei giovani basta e diventata ridicola questa cosa di dare la colpa di tutta la pandemia su giovani e colpa vostra che continuate a chiamare al telefono i giovani per l appuntamento del vaccino non dei giovani che colgono un opportunita di essere salvi,0
25221,2021-04-10 12:34:58,activnews24,vaccini l assessore alla sanita della regione lazio d amato ha annunciato che le prime dosi del vaccino di johnson amp johnson in arrivo per il 19 aprile andranno alle carceri ,0
25222,2021-04-10 12:34:27,aibinews,coronavirus johnson amp johnson il vaccino che tutti aspettano arrivera veramente in italia il 16 aprile coronavirus vaccini,0
25223,2021-04-10 12:33:33,marinel61499936, avranno pure un motivo per rompere io per esempio soffro di fibrillazione atriale di ipertensione prendo anticoagulanti e ho familiarita con le trombosi mi dici perche dovrei rischiare con astrazeneca hanno deciso pero che ai settantenni faranno quel vaccino,0
25224,2021-04-10 12:31:15,stefaniafalone,astrazeneca lo studio sulle trombosi dei ricercatori tedeschi l ipotesi che il dna libero nel vaccino scateni anticorpi insoliti e reattivi ,0
25227,2021-04-10 12:29:01,claudiocrosara, quanti giorni sarebbe vissuto ancora senza il vaccino la trombosi nei vari tipi ictus e infato ecc e la causa di morte piu comune dai 70 anni in poi,0
25228,2021-04-10 12:24:14,ermannokilgore,astrazeneca lo studio sulle trombosi dei ricercatori tedeschi l ipotesi che il dna libero nel vaccino scateni anticorpi insoliti e reattivi il fatto quotidiano ,0
25231,2021-04-10 12:09:58,sara80elmi, e un acronimo recente vaccine induced immune thromboticthrombocytopenia coniato dai gruppi germania norvegia che studiano i casi di decesso per trombosi venosa ai seni cerebrali cvst e carenza di piastrine post vaccino azn,0
25236,2021-04-10 12:01:25,emilioberettaf1,coronavirus nel mondo gli usa assolvono johnson amp johnson nessun legame tra vaccino e trombosi ,0
25238,2021-04-10 12:01:01,enricomarr1, ci sono altri vaccini quel vaccino per i giovani non va bene ci vuole tanto ad ammetterlo non per nulla governi seri come quello tedesco francese e in parte italiano lo consigliano adesso solo per alcune fasce d eta ma voi a fare i confronti con i morti per punture d api ,0
25241,2021-04-10 11:56:18,silvialucisano,astrazeneca lo studio sulle trombosi dei ricercatori tedeschi l ipotesi che il dna libero nel vaccino scateni anticorpi insoliti e reattivi ,0
25242,2021-04-10 11:55:00,ondavorace, non commetta l errore classico di fare di tutta l erba un fascio di credere che i vaccini siano tutti uguali di credere che i virus siano tutti uguali di pensare che ogni periodo storico e la necessita di un vaccino sia sempre uguale anche noi eravamo come lei poi ,0
25249,2021-04-10 11:40:26,enricomarr1, stronzate il vaccino e destinato a tutti il contagio no finora in un anno di pandemia totale in italia sotto i 40 sono morte 250 persone su 25milioni e sotto i 30 siamo intorno ad un morto ogni 300mila come az con le forme di trombosi ormai acclarate ,0
25251,2021-04-10 11:38:23,thelakesq,genuine question ma che senso ha dire che le persone con meno di 60 anni sono piu esposte al rischio di trombosi a causa del vaccino astrazeneca se effettivamente soltanto le persone con meno di 65 anni hanno ricevuto quel vaccino ,0
25252,2021-04-10 11:38:03,activnews24, vaccinazioni sono 12 509 898 le dosi di vaccino anti covid19 somministrate in italia pari all 80 4 di quelle consegnate 15 568 730 nel dettaglio le persone che hanno ricevuto la prima dose sono 8 697 556 mentre quelle vaccinate sono 3 812 342 10aprile vaccini,0
25253,2021-04-10 11:36:32,inews__24,nessun rischio trombosi il vaccino johnsonandjohnson supera i test i dettagli covid19 ,0
21797,2021-04-17 10:45:04,patonygrass,astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata il fatto quotidiano ,0
21796,2021-04-17 10:47:32,marcomondai,abbiamo fatto il vaccino pfizer ieri qui a hongkong tempi d attesa un paio di giorni e gratuito per tutti dai 16 ai 70 anni dolore al braccio ma sopportabile efficenza top pfizer vaccini vaccinicovid vacciniitalia ,0
21794,2021-04-17 10:55:37,masman007,martedi cdc e fda hanno deciso di sospendere la somministrazione del vaccino johnson amp johnson negli stati uniti dopo la segnalazione di sei casi di trombosi rara del tipo osservato in europa fra i vaccinati con astrazeneca fonte science ,0
21791,2021-04-17 10:57:52,rixr2t, se approvato perche no produrlo qui in ita mi sembra scemenza se c e capacita da usare per produzione vaccini credo giusto usarla per un vaccino a mrna ,0
21789,2021-04-17 11:03:14,jesus66253584,siamo sicuri che sui vaccini siano cambiate le priorita mi hanno appena chiamato poiche paziente psichiatrico puo prenotare il vaccino ho 40 anni non 70 perche dovrei rubare una dose a chi rischia davvero furbettidelvaccino figliuolo draghi astrazeneca pfizer,0
21788,2021-04-17 11:04:01,gattaccioinfame, garanzia no buona probabilita si con vaccino e improbabile non impossibile contagiarsi nel caso ci si contagi i sintomi sono piu lievi e la carica virale ridotta ovvero e molto improbabile contagiare vaccini o no al ristorante ci vado ,0
21785,2021-04-17 11:07:42,tommasamr,vaccino astrazeneca media norvegesi  possibile conflitto di interessi per ricercatore che ha scritto lo studio sulle trombosi  ,0
21784,2021-04-17 11:08:01,stallgiuseppe, che con una sigaretta hai 261528 piu possibilita di prenderti una trombosi che con un vaccino quindi ,0
21782,2021-04-17 11:10:59,micheleantoni12,governi tutti regionali e il governo nazionale poi il popolo di coglione italiani e il popolo mondiale e governi mondiali i governi tutti lamento no che non anno vaccino abbastante per vaccinare i lori popoli ma chi di voi le nazione mondiale produce i vaccini per vaccinare,0
21781,2021-04-17 11:13:14,mcc43_,conversazione di maurizio bolognetti con alessandra devetag su consensoinformato omissioni vaccino vigilanza vaccini autorizzati non approvati ,0
21798,2021-04-17 10:38:36,giobegood,astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata il fatto quotidiano ,0
21799,2021-04-17 10:32:12,chiarachiara75, provi a chiedere per noi che siamo piccoli si fa tramite associazione o con medico del lavoro ammesso che vengano messi a disposizione i vaccini che sono di fornitura regionale mentre il costo dell esecuzione del vaccino e in capo al datore di lavoro,0
21801,2021-04-17 10:29:35,paolocoa,fq astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata ,0
21802,2021-04-17 10:22:53,swonsae,tutti coloro che stanno somministrando i vaccini e uccidendo le persone porteranno una croce pesante perche pur sapendo che il covid e nel vaccino non vi siete sottratti a non vaccinarli ,0
21805,2021-04-17 10:11:36,herbert403,astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata ,0
21807,2021-04-17 10:08:27,longoolgamaria_, vi consiglierei di astenervi dal bere alcol per qualche settimana dopo il vaccino o subito prima del vaccino o i casi di trombosi aumenteranno di colpo,0
21808,2021-04-17 10:08:23,andrnale1,avevamo sentito prima che arrivassero i vaccini sprinter da professionisti della materia che nn era chiaramente possibile un vaccino in tempi cosi stretti ne sono arrivati a flotte ci hanno imbavagliati x strada messi a 90degcon l economia e in italia abbiamo avuto piu morti mmm,0
21809,2021-04-17 10:05:56,silvana_flora, dottoressa buongiorno consigliate in maniera chiara con il ministro quale vaccino devono farsi somministrare le persone tra i 55 e i 59 anni dove il rischio di covid19 grave si somma alla possibilita di effetti avversi dei vaccini a vettorevirale,0
21811,2021-04-17 10:04:59,tommasolanda,figliuolo si e iniettato in pochissimo tempo decine di milioni di dosi di vaccini senza saperne l esito se non quello sperimentale che ha portato i vaccini stessi ad essere approvati  questi sono da arrestare altro che complottisti e no vax vaccino governodellavergogna,0
21812,2021-04-17 10:03:37,davidebardone, quei numeri di eventi avversi su 10 milioni di vaccinati dicono solo una cosa i vaccini sono molto sicuri gli eventi avversi sono verosimilmente indipendenti dal vaccino e dal tipo di vaccino le variazioni sono rumore statistico ,0
21777,2021-04-17 11:28:02,salutelab, vaccino astrazeneca casi di trombosi anche tra gli over 60 leggi ,0
21776,2021-04-17 11:35:16,stefaniaconti, quali dei vaccini attuali sono validi contro le varianti soprattutto le ultime informami perche leggo cose ben diverse se e quando svilupperanno quel tipo di vaccino di cui parli sara diverso ,0
21755,2021-04-17 13:03:47,itsmylifemusic1,nessuno sembra aver notato il vaccino astrazeneca e stato sospeso perche causa trombi come tutti i vaccini le morti covid sono state per tromboembolie polmonari e sono avvenute nelle zone a piu alta vaccinazione come bergamo e brescia se 2 2 facesse ancora 4 ,0
21741,2021-04-17 14:05:34,rosanna_357, in pazienti sani in paesi diversi medici diversi hanno tutti concluso che il vaccino astrazeneca puo attivare i processi della coagulazione producendo trombosi nel contesto della trombocitopenia questa reazione e simile a quella da reazione all eparina e da reazione al cov19 ,0
21744,2021-04-17 13:50:26,gilgamesh__fate, ma guarda il vaccino me lo farei pure se la smettessero di cagarmi il cazzo poi romperei comunque per i diritti altrui ma intanto non sarei piu limitato ma di questo passo i vaccini alla mia fascia di eta li faranno nel 2050 ,0
21745,2021-04-17 13:46:48,ilfarosulmondo,cuba e la sfida del vaccino per gli ultimi vaccino vaccini cuba ,0
21746,2021-04-17 13:44:36,marcellolyotard, no devi calcolare che con le cure curi solo chi si ammala cioe una percentuale risibile che le cure consistono in farmaci dal costo risibile anche esso e che se vaccini miliardi di persone ad un costo piu alto peraltro sto vaccino e per sempre ve l hanno spiegato bene,0
21747,2021-04-17 13:38:30,honesty02759457, non vedo un piano vaccini ma i vaccini che vanno piano per gli under 60 ovvero la maggior parte della popolazione che vaccino proponi un mojito ,0
21748,2021-04-17 13:33:09,jelenasoskic73,francia 9 trombosi dopo vaccino astrazeneca profili diversi  ,0
21749,2021-04-17 13:32:03,italianomedio5, svolta sui vaccini una beata minkia ci dovete spiegare perche siamo obbligati a farci un dato vaccino e non il piu adatto o migliore ve lo dico io perche siete degli inetti incompetenti avete comprato quello sbagliato ed ora non sapete che farvene infami ,0
21750,2021-04-17 13:23:20,patrizi67057281, il pensiero unico dominante fa sempre paura vedere come ormai si creda che soltanto i vaccini siano il modo per uscire dalla pandemia e sconfortante cosi come credere che soltanto il vaccino pfeizer sia efficace ,0
21752,2021-04-17 13:11:51,lucianoriccard9,vaccino pfizer e moderna rifiutano i test su trombosi e coaguli di sangue effetti collaterali il sospetto sulla chiamata privata ,0
21775,2021-04-17 11:36:08,bludichina, si e capito perche l intruglio scatena trombosi o vaccinano il primo che passa sperando che vada di culo in subordine quanti over 70 ci hanno lasciato da inizio campagna vaccinale vaccinati vaccinato vaccino vaccini covid,0
21757,2021-04-17 12:54:53,negromanten1,vorrei dire a myrta merlino che lei mara venier palombelli e babbara duzzo non e che non possono prescrivere vaccini in tv ma non possono avere una opinione medica in merito al vaccino come non possiamo averla noi che non siamo medici ,0
21758,2021-04-17 12:44:54,n_raffaella, per non parlare del fatto che i 4 vaccini che arrivano sono pure demonizzati terrore per il vaccino paura del virus il tutto condito ad aperture a cavolo utili solo a dare contentini politici e a contestatori violenti ,0
21761,2021-04-17 12:34:34,tracceweb,rischiocalcolato rischioragionato uno nel pieno della salute fa il vaccino e rimane secco prendendo una trombosi ma si un caso ogni tanto si sposta chiusura dalle 18 alle 22 in estate e all aperto ed e subito un dramma non e possibile indignazione ,0
21763,2021-04-17 12:22:02,thalwil16, quando conte provo a chiudere seriamente nel 2020 si trovo contro confindustria ma ovviamente se si ammalano i manager gli fanno i superanticorpi monolocali noi dobbiamo scegliere tra neo vaccini a rischio covid o morire di fame p s io il vaccino non potrei farlo ,0
21765,2021-04-17 12:16:42,benitomazza,astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata il fatto quotidiano ,0
21766,2021-04-17 12:03:25,caroliarita, astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una  ,0
21769,2021-04-17 11:52:44,alexcorsetti,mi chiedo perche prima di andare a fare il vaccino quasi nessuno sponsorizzi di fare il test sierologico scopriremmo forse che tanti vaccini potrebbero essere posticipati dopo 16 mesi sarebbe meglio il sierologico a tutti o sbaglio ,0
21771,2021-04-17 11:45:53,ilpozzoparlante,astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata il fatto quotidiano ,0
21772,2021-04-17 11:40:23,tania80,generale figliuolo mai nella storia dell uomo si era riusciti a produrre in cosi poco tempo un vaccino ma soprattutto si e iniettato in pochissimo tempo decine di milioni di dosi di vaccini senza saperne l esito se non quello sperimentale giubbe rosse,0
21774,2021-04-17 11:37:08,cjmimun,altri 9 casi di trombosi atipiche piu due di disturbi della coagulazione successivi al vaccino astrazeneca si sono verificati in francia fra il 2 e l 8 aprile secondo le autorita sanitarie,0
21815,2021-04-17 09:48:48,savvucciu,corre voce che anziche dimezzare la dose eliminando del tutto il vaccino il rischio di avere la trombosi si azzera,0
21816,2021-04-17 09:46:31,ros52demarco, vaccino ai medici di famiglia per fragili l incubo rosso non finisce senza vaccini a fragili e anziani per svuotare ospedali    ,0
21817,2021-04-17 09:46:04,sadiaahmed65, che bello forzare le persono a sottoporsi a un vaccino a rischio tipo o lo fai o lo fai comprati i vaccini non si buttano li facciamo al popolo che tanto con questa crisi  uno in piu uno in meno ,0
21865,2021-04-16 23:16:54,carcarotenuto,propagandapuglia ci sono piu assembramenti in questi centri somministrazioni vaccini che si rischia di meno a non farlo il vaccino propagandalive,0
21866,2021-04-16 23:11:14,dwandererd, esatto ti dico di piu a molti miei colleghi di lavoro sovrappeso il vaccino e stato negato evidentemente i medici valutano il rischio di trombosi da vaccino superiore a quello di morte per covid per quei pazienti in tv l hanno mai detto ,0
21868,2021-04-16 22:19:39,giancarlopilus1, ha incoraggiato le persone a fare il vaccino e adesso si accorge che sono dei vaccini sperimentali,0
21870,2021-04-16 22:12:55,lelloconso, scusami senza polemica hai tutta la liberta di questo mondo e naturalmente di non farlo ma una cosa voglio dirtela i vaccini sono i farmaci piu sicuri che esistano non esistono farmaci che abbiano meno effetti avversi di in vaccino tutto qui ,0
21872,2021-04-16 22:06:08,manyskills1701,covid 19 aumenta il rischio di trombosi cerebrale e probabilmente molto piu che dopo un vaccino  ,0
21874,2021-04-16 21:32:31,maxbasello, az non verra mai dato agli under oramai e assodato che c e correlazione fra trombosi e vaccino per i tempi guardando le forniture sono ottimista,0
21875,2021-04-16 21:29:47,cislcitta,i nostri obiettivi raggiunti vaccinazioni vaccini vaccino babysitting bonus ,0
21881,2021-04-16 21:08:12,gi_welcome,secondo me sallusti sta svalvolando e senza vaccino favorevole al greenpass e favorevole ai vaccini basta non farsi prendere dall isteria staseraitalia,0
21882,2021-04-16 21:00:11,politicaebasta,e da stamani che cerco di accedere al sito della sanita pugliese per il vaccino  e scritto che e il mio anno ma non si apre  fate qualcosa  vaccini covid19,0
21884,2021-04-16 20:48:35,lupo1960, il paese non tiene piu dopo 1 anno siamo al punto di partenza purtroppo e abbiamo cannato anche sui vaccini l anno scorso speriamo che facciano controlli rigorosi e che tutti rispettino le regole per non parlare dei furbetti del vaccino paese senza senso civico,0
21886,2021-04-16 20:45:22,ilfaroonline,coronavirus d amato oggi record di vaccini 32mila dosi somministrate oggi nel lazio record di somministrazioni sono state 32 mila le dosi di vaccino anti covid somministrate e stiamo andando verso il milione e 445 mila vaccinazioni totali ,0
21887,2021-04-16 20:35:05,engu64,vaccino astrazeneca media norvegesi  possibile conflitto di interessi per ricercatore che ha scritto lo studio sulle trombosi  ,0
21891,2021-04-16 20:28:33,asgard_hydra,covid 19 aumenta il rischio di trombosi cerebrale e probabilmente molto piu che dopo un vaccino wired ,0
21897,2021-04-16 20:00:53,meteogiornaleit,vaccino johnson amp johnson stoppato per fini precauzionali ma non e detto che sia una cattiva notizia johnson johnsonandjohnson vaccini ,0
21901,2021-04-16 19:32:42,ugotruffelli, a proposito del non utilizzare i vaccini come arma geopolitica e d influenza per altro agendo sulla comunicazione ai cittadini per spingere un sentimento di apprezzamento nei confronti del vaccino tipicamente russo di cosa ti stupisci ,0
21860,2021-04-16 23:30:22,fralazza18,moderna astrazeneca pfizer johnson amp johnson sputnik v coca cola sprite coccolino dash ecc non importa il nome i vaccini sono sicuri  dobbiamo vaccinarci tutti  e l unica soluzione a questo problema che sta affliggendo tutta l umanita vaccino vacciniamo vacciniamoci ,0
21818,2021-04-17 09:44:37,luigide_vecchis, non puo essere attribuito semplicemente alla statistica se sappiamo che l effetto e trombosi possiamo prepararci prima del vaccino con anticoagulanti per confinare la causa ,0
21820,2021-04-17 09:35:48,poli007, innanzitutto i vaccini sono distribuiti tra i paesi europei in proporzione alla loro popolazione in secondo luogo la gb si e sviluppata in casa il vaccino astrazeneca ,0
21825,2021-04-17 08:46:38,antoluigi54, sta volta c e il vaccino che potrebbe fare la differenza speriamo che in questi 10 giorni si vaccini a tutto spiano,0
21826,2021-04-17 08:45:02,goldoro75,il cile nuovamente in lockdown e chiaro che quello cinese e stato un vaccino poco riuscito dispiace ammettere che i criteri di verifica dei vaccini sono piu rigidi nei paesi occidentali piena fiducia alla food and drugs ed all ema tocca avere fiducia non perdiamo la speranza,0
21830,2021-04-17 08:33:58,giovannicalcara,il governo degli stati uniti non assegnera alcuna dose del vaccino covid 19 di johnson amp johnson a stati farmacie e altri fornitori di vaccini la prossima settimana a causa di una pausa raccomandata nell uso del colpo a causa di problemi di sicurezza,0
21832,2021-04-17 08:17:22,aroberthost, ma scusi ma lei cosa ci fa li parla dei vaccini come la panacea e ogni giorno sembra un bollettino di guerra tra morti ed effetti collaterali gravi e parlo di tutti nessun vaccino escluso vaccini sperimentali ma d obbligo dovete sparire per sempre da questo mondo vergognatevi ,0
21835,2021-04-17 07:58:37,stregastregonza,edicola chi rifiuta il vaccino sale al 12 nel nordest la percentuale piu alta ho capito perche preferirei scegliere o almeno escludere certi vaccini e perche non sono abbiente abbiate pieta per gli stolti essi non sanno quello che fanno ,0
21837,2021-04-17 07:46:38,tenerif472, e che dire dei media compresi certi giornalisti di sx che dalla mattina alla sera rompono i zibidei dalla mattina alla sera poi si parla solo di vaccini fanno fare pure i video io mi vaccino xche la 7 in primis sky rai le altre notizie sono un optional,0
21859,2021-04-16 23:31:21,diegograndi82,consigli ai sanitari contro il vaccino vaccinoanticovid vaccini vaccinocovid ,0
21838,2021-04-17 06:28:07,giovann58134961,14 aprile 2021 il vaccino sputnik v non ha causato morti per trombosi ne danno collaterale alcuno ha assicurato oggi il gamaleya national center di mosca ,0
21840,2021-04-17 06:20:58,giovann58134961,il vaccino sputnik ha gia vinto nel mondo  a adottati da 45 paesi la cui popolazione sfiora i 3 miliardi  hanno calunniato questi vaccini ma russia e cina sono usciti dal lookdown e noi ci siamo dentro ,0
21841,2021-04-17 06:17:52,giovann58134961,il vaccino sputnik ha gia vinto nel mondo  a adottati da 45 paesi la cui popolazione sfiora i 3 miliardi,0
21842,2021-04-17 05:50:49,giovann58134961,il vaccino sputnik ha gia vinto nel mondo  ,0
21843,2021-04-17 05:06:04,amaryllide1, e stato il capitalismo a creare i vaccini con metodi rivoluzionari non la cina ricerca capitalista sul vaccino 98 pagata dallo stato ,0
21851,2021-04-17 00:35:46,theskeptical_, ora vanno bene anche tampone e sierologico quando sui vaccini l offerta superera la domanda l unico requisito sara il vaccino vaccino periodico ,0
21855,2021-04-16 23:54:17,mariolinanorma, piangeremo migliaia e migliaia morti siamo senza vaccini ed hanno sparato sulla popolazione per beghe politiche non si decide per lo sputnik vergogna basterebbe monitorare i sanmarinesi che vivono praticamente in italia per considerare l acquisto di questo vaccino ,0
21857,2021-04-16 23:52:09,magamagaoz,considerando che tutti sarebbero capaci a prendere decisioni del genere i vaccini non ci sono la gente rifiuta astra zeneca per paura ci sono i privilegiati del vaccino ecc ecc,0
21858,2021-04-16 23:33:54,fabrizio66mn,vaccino astrazeneca e trombosi cosa ci dice il caso della dentista 26enne via  ,0
21739,2021-04-17 14:12:22,collettivo081, non e proprio cosi l estintore magari lo sai che ha quelle controindicazioni e lo usi lo stesso col vaccino si e partiti da una conoscenza pari a zero riguardo gli effetti collaterali a breve termine e sappiamo ancora meno di quelli a lungo occhio io sono per i vaccini,0
21738,2021-04-17 14:14:33,z3r0rules,dr de brun non ho assolutamente alcun dubbio che nei confronti di un giovane adulto sano o di un bambino essere esposti a covid o fumare e molto piu sicuro rispetto all iniezione di un vaccino astrazen o j amp j perche i medici tacciono sui rischi accertati dei vaccini a dna ,0
21641,2021-04-17 23:18:21,marianomores61,si sospettano casi di trombosi legati all utilizzo di questo vaccino si ripete quindi a distanza di pochissimo tempo lo stesso psicodramma gia vissuto con astrazeneca altro vaccino altamente sospettato di provocare casi rari dicono trombosi cerebrali ,0
21625,2021-04-18 03:23:53,prinz2222, rischio residuo tollerabile il rischio dei decessi per trombosi da vaccino e tollerabile per esempio quindi essendo che il metodo e il medesimo a questo punto e solo questione di percentuale per dire se e tollerabile o meno quanti decessi quanti rovinati quanti sul lastrico,0
21626,2021-04-18 01:25:08,ribelle51,altre cavie x sperimentare astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata il fatto quotidiano ,0
21628,2021-04-18 00:39:44,fabiotwittwitt, non si generalizza a nessun vaccino e solo un esempio c e ne sono tanti tanti altri la storia dei vaccini e fatta di successi di questo tipo lascia stare la statistica che non c entra una mazza sono numeri assoluti quindi vedi che non sei in grado ,0
21634,2021-04-17 23:53:41,noe_urdangaray, e il vaccino russo ma tra poco iniziera a essere prodotto in argentina inoltre abbiamo acquisito i vaccini astra zeneca sinopharm e johnson amp johnson entro a maggio probabilmente ne avremo anche il cubano,0
21638,2021-04-17 23:25:11,maxfambrini, parlare ancora di quale vaccino faremo non ha alcun senso tutti i vaccini approvati hanno un rapporto rischio beneficio centinaia di volte superiore a prodotti da banco che assumiamo quotidianamente uk israele lo dimostrano,0
21639,2021-04-17 23:20:59,lgstaylive21,astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata il fatto quotidiano ,0
21640,2021-04-17 23:20:29,drsartorius_, prima del vaccino eravamo sicuri con le mascherine e la distanza stai a vedere che il virus e mutato a tal punto da rendere inutili questi sistemi ah e questi non sono vaccini ma anticorpi studia ,0
21643,2021-04-17 22:59:20,biif, ma infatti ho scritto sopra che i virus mutano comunque con o senza vaccini pero non credi che tra una mutazione naturale sistema immunitario resiste e quindi il virus muta e una artificiale vaccino obbliga il virus alla mutazione ci possa essere qualche differenza ,0
21645,2021-04-17 22:38:40,hellienh, vaccino tradizionale non direi proprio legga bene il bugiardino vedra quanti effetti secondari sono capaci di scatenare poi se lei ha vinto covid e diventato immune non ha bisogno di vaccinarsi sa che questi vaccini non non danno un immunita totale ma provvisoria ,0
21646,2021-04-17 22:34:45,vivereurbino,potenziato il numero verde il vaccino si puo prenotare anche via sms covid vaccini prenotazioni regionemarche vaccinazioni ,0
21647,2021-04-17 22:28:40,gattufola1,astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata il fatto quotidiano ,0
21651,2021-04-17 21:19:19,badicea,autopsia trombosi addominale cosi e morto dopo il vaccino ,0
21652,2021-04-17 21:14:58,creamycamy,mi fa ridere pensare ai novax che credono che gli scienziati stiano li ad ingegnarsi per modificare loro il dna o mettere chissa cosa nel vaccino spoiler non vi caga vostra madre figuratevi quelli che producono vaccini,0
21653,2021-04-17 21:04:29,domenicodapril1,si e sbagliato a non chiudere da ottobre a gennaio il governo conte apriva e chiudeva il 27 dicembre vaccino day senza vaccini  di che cazzo stiamo parlando ottoemezzo,0
21655,2021-04-17 20:47:14,mario84441682,vaccino pfizer e moderna rifiutano i test su trombosi e coaguli di sangue effetti collaterali il sospetto sulla chiamata privata ,0
21622,2021-04-18 07:20:57,micheluzzo811, ma adesso fare politica significa parlare solo esclusivamente di vaccini ci ricordo che il vaccino non e obbligatorio,0
21660,2021-04-17 20:19:03,alpardu,nuova megadittagalattica italiana si proclama pronta a immettere in commercio 2milioni di dosi di vaccino al giorno a partire dal 2022 non la finiranno che con il sangue vaccini,0
21597,2021-04-18 10:04:01,italialiber,vengono scoperti sanno che il vaccino ha problemi hanno paura che si possa fermare il piano vaccinale strano che il capitano non dica niente a riguardo vaccini difettosi beh ma lui e il capitano ,0
21581,2021-04-18 11:09:49,niky40786498, sei serio sai la differenza di dosi di vaccino prodotte oggi rispetto a sei mesi fa 347 mila vaccini comprese le seconde dosi ti paiono un risultato per cui esultare gli altri viaggiano a 6 700 mila,0
